,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1986,Citations 1987,Citations 1988,Citations 1989,Citations 1990,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
91,399476,Electromagnetic calorimeter resolutions: Parametrization in ASLUND,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,399477,GEANT simulation of BaBar silicon vertex tracker,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,399478,A Hexagons-on-sphere geometry for the BaBar forward electromagnetic endcap,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,399479,PPC code for 'unpacking' SVT data,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,399480,Accuracy of amplitude measurements by multiple sampling technique. 1. Optimum weighting,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,399481,Silicon vertex detector readout chip: Target design specifications,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,399482,Specifications of the silicon detectors for the vertex detector,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,399483,CP performance studies,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,399484,CsI crystal uniformity specification and quality control,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,399760,BaBar: A New detector for studying CP violation in the B system,hep;core;conferencepaper;review,NA,,,,Presented at,,NA,NA,,,SLAC-PEP2-BABAR,Instrumentation,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,401756,Results on double sided DC coupled silicon strip detectors irradiated with photons up to 1-Mrad,published;conferencepaper;hep;core;citeable,Nuovo Cim.,,,,,,RIVISTA DEL NUOVO CIMENTO,17049,3,,SLAC-PEP2-BABAR,Instrumentation,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,401757,A Background study for the ATC detector,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,401758,Electrical test of double sided AC coupled silicon strip detectors,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,401759,Fitting circles to drift times,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,401760,Directions for a simulation system architecture,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,402911,Noise in the BABAR drift chamber,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,402912,An unbinned maximum likelihood analysis of CP violation,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,402913,Tag mode vertex resolution studies,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,402914,Conceptual design report: Data transmission and power distribution system for the BABAR SVT,hep;report,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,402915,Simulations of the performance of the proposed BABAR SVT modules,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,404136,The PEP-II / BaBar project wide database using World Wide Web and Oracle*CASE,hep;core;conferencepaper,NA,,,,Presented at,,NA,NA,,,SLAC-PEP2-BABAR,Instrumentation;Computing,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,404137,Final approval of the reference steel flux return design for the BaBar solenoid contract,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,404139,A fast silicon vertex detector software trigger algorithm,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,404140,Use of topological selection criteria in the search for B ---> tau anti-neutrino,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,404141,A Study of the vertex resolution of the BaBar detector in the channel B0 ---> D+ D-,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,404142,BaBar silicon vertex tracker,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,8,,SLAC-PEP2-BABAR,Instrumentation,1995,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,404143,Design study for the BaBar superconducting solenoid,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,405168,Measuring CP violating asymmetries in B decays with the BABAR and BELLE detectors,hep;core;conferencepaper,NA,454736,,,Invited talk at,,NA,NA,1,,SLAC-PEP2-BABAR,Instrumentation;Experiment-HEP,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,405920,Study of resolution with a leading edge discriminator in the BABAR drift chamber,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,405921,Development of direct readout for CsI(Tl) calorimeter and light yield specification for crystal vendors,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,405940,Performance test of Hamamatsu 2744-08 diodes and for the BaBar calorimeter front end readout and proposal for reliability tests,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,406885,Comparison of GEANT hadronic physics packages,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,407841,An Introduction to the BABAR experiment,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,9,,SLAC-PEP2-BABAR,Accelerators;Instrumentation,1995,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,408765,QCD at SLD,core;hep;review;conferencepaper,NA,444440,,,Invited talk at,SLAC Summer Inst. 1995:427-442,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,409642,Preliminary design of the BaBar detector for muons and neutral hadrons at PEP-II,hep;core;conferencepaper,NA,433649,,,Prepared for,"#DONE:In *Pavia 1995, Resistive plate chambers and related detectors* 115-127",NA,NA,1,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,410930,The BaBar experiment at SLAC,hep;core;conferencepaper,Frascati Phys.Ser.,408353,,,Prepared for,"#DONE:In *La Thuile 1995, Results and perspectives in particle physics* 763-774",,,,,SLAC-PEP2-BABAR,,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,411668,The BaBar experiment: Computing issues for the year 2000,hep;core;conferencepaper,NA,432054,,,Prepared for,,NA,NA,,,SLAC-PEP2-BABAR,Computing,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,411705,An application framework and data model prototype for the BaBar experiment,hep;core;conferencepaper,NA,432054,,,Prepared for,,NA,NA,,,SLAC-PEP2-BABAR,Computing,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,411713,"The BaBar trigger, readout and event gathering system",hep;core;conferencepaper,NA,432054,,,Prepared for,,NA,NA,1,BaBar,SLAC-PEP2-BABAR,Computing;Instrumentation,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,411735,Code management within a large international collaboration,hep;core;conferencepaper,NA,432054,,,Prepared for,,NA,NA,,,SLAC-PEP2-BABAR,Computing,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,411770,BaBar online prototype development,hep;core;conferencepaper,NA,432054,,,Prepared for,,NA,NA,,,SLAC-PEP2-BABAR,Computing;Instrumentation,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,417429,Analog floating point BiCMOS sampling chip and architecture of the BaBar CsI calorimeter front end electronics system at the SLAC B Factory,published;conferencepaper;hep;core;citeable,IEEE Trans.Nucl.Sci.,,,,,,,,9,,SLAC-PEP2-BABAR,Instrumentation;Computing,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133,418851,Wrapping and tuning studies for large CsI crystals,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,418852,Noise measurements on Honeywell rad hard CMOS transistors,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,418853,Describing energy deposit in CsI crystals,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,418854,"BTANA and BTSIM: Offline software for the BaBar calorimeter beam test, October 1995",hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,418855,"The DAQ system for the BaBar calorimeter beam test, October 1995",hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,422634,Effect of DIRC on calorimeter,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,422635,Mechanical finite elements analysis of the BaBar silicon vertex tracker support structures,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,422636,Results for the BaBar silicon vertex tracker test beam,hep,NA,,,,,,NA,NA,1,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,422637,Thermal finite elements analysis of the BaBar silicon vertex tracker,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,422638,Mechanical finite elements analysis of the BaBar silicon vertex tracker,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,422671,BaBar SVT electronic readout system design requirements,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,422672,BaBar SVT electronic readout preliminary system description,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,422673,Impact of cell inefficiencies on drift chamber trigger track finding and PT discrimination,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,422674,Specifications and quality control procedures of silicon detectors for SVT,hep,NA,,,,,,NA,NA,2,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,422675,Monitoring requirements of the BaBar silicone vertex tracker,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,422676,Barebones guide to using KLMN$\_$RYD fitter,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,422677,Vertexing tools for BaBar,hep,NA,,,,,,NA,NA,1,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,422714,IFR reconstruction summary,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,422715,Evaluation of a procedure for IFR 'physics' calibration,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,424684,A Pipeline / time over threshold test chip for the BaBar SVT,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,424685,Measurements of current mismatch of Honeywell rad hard CMOS differential pairs,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,424686,Angular correlations in D*+ D*- final states in BaBar,hep,NA,,,,,,NA,NA,1,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,424687,Performance testing: Differential numbers,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,424688,Detector control hardware for the drift chamber in BaBar,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,424689,Calculation of residuals for the SVT,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,424690,Measuring event time to an RMS of 10-ns with drift chamber trigger segments,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,424691,The Light yield of CsI(Tl) crystals,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,424694,Evaluation of the electromagnetic calorimeter single channel demonstrator,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,424695,Mixtures of CP Eigenstates in ASLUND,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,428551,Physics prospects for the SLAC B factory,hep;core;conferencepaper;review,NA,460192,,,Presented at,ICHEP 96:1232-1236,NA,NA,1,,SLAC-PEP2-BABAR,Phenomenology-HEP;Experiment-HEP,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,428857,Hybrid design of the BaBar silicon vertex tracker,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,10,,SLAC-PEP2-BABAR,Instrumentation,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,428993,SVT hardware and electronics numbering conventions,hep,NA,,,,,,NA,NA,1,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,428994,Noise in a calorimeter readout system using periodic sampling,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,428995,Interaction of muons and pions with nuclei in CsI calorimeter,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,428996,Efficiency and time versus distance in the BaBar drift chamber trigger,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,428997,"Level 1 global trigger efficiency, rate and event time jitter simulation results",hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,428998,An overall fit of the CKM parameters: Present and future for BaBar,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,428999,A Monte Carlo study of the SVT prototype silicon microstrip detectors,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,429000,A Theoretical review of the $B \to D^{(*)} \bar{D}$( *) decay channel,hep;review;core,NA,,,,,,NA,NA,2,,SLAC-PEP2-BABAR,Phenomenology-HEP,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,429001,Transversity analysis of D*+ D*-: An Update,hep,NA,,,,,,NA,NA,1,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,429002,Results from PomA chip test,hep,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,429199,Front end card design for the RPC detector at BaBar,hep;core,NA,,,,,,NA,NA,3,,SLAC-PEP2-BABAR,Instrumentation,1996,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,429509,Why are we building B factories?,published;hep;introductory;core;citeable,SLAC Beam Line,,,,,,,,1,,SLAC-PEP2-BABAR,Accelerators,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,431120,The electromagnetic calorimeter of the BaBar experiment,published;conferencepaper;hep;core;citeable,Surveys High Energ.Phys.,,,,,,,,,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,431472,Signal processing in the front end electronics of BaBar vertex detector,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,15,,SLAC-PEP2-BABAR,Instrumentation,1996,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2
178,431498,Particle identification for the BaBar experiment: Detection of internally reflected Cherenkov light (DIRC),published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2,,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,431501,The BaBar detector for muon identification and neutral hadron detection,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,6,,SLAC-PEP2-BABAR,Instrumentation,1996,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,431508,BaBar CsI calorimeter design and first beam test results,published;conferencepaper;hep;core;citeable,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,4,BaBar,SLAC-PEP2-BABAR,,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
